Risk,Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 1st sem (approved),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (enrolled),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Tuition fees up to date,Gender,Scholarship holder,Course,Risk
0,0.0,3,0,10,6,6,6,1,0,0,15,0
0,12.771428571428572,7,7,11,8,8,11,1,0,0,12,0
1,0.0,0,0,5,5,5,12,1,0,0,6,1
0,15.5,6,6,7,6,6,6,1,0,1,10,0
0,13.285714285714286,5,6,9,6,6,7,1,0,1,14,0
0,11.716666666666669,5,5,8,7,7,11,1,0,0,12,0
0,11.333333333333334,4,6,12,6,6,8,1,0,0,8,0
0,13.333333333333334,5,6,10,6,6,6,1,0,1,14,0
0,12.333333333333334,2,4,14,5,5,13,1,0,1,17,0
0,12.333333333333334,6,6,6,6,6,6,1,0,0,5,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,12.6,4,5,9,5,5,8,1,0,0,9,0
0,12.6,4,5,5,5,5,5,1,0,0,9,0
0,14.333333333333334,6,6,9,6,6,10,0,0,0,4,0
0,12.0,2,3,9,5,5,8,1,0,0,14,0
0,14.857142857142858,5,6,10,6,6,7,1,0,0,6,0
0,11.916666666666666,11,12,13,13,15,17,1,0,0,9,0
1,0.0,0,0,5,5,5,5,1,0,0,17,1
0,13.333333333333334,5,3,8,5,5,12,1,0,0,9,0
1,0.0,0,0,5,5,5,5,0,0,0,17,1
0,17.0,6,6,6,6,6,6,1,0,0,6,0
0,11.666666666666666,2,3,14,6,6,13,1,0,1,6,0
0,12.210526315789474,13,19,13,13,19,24,1,0,0,4,0
0,13.0,5,6,9,6,6,8,1,0,1,5,0
1,0.0,0,0,0,5,5,0,0,0,0,17,1
0,10.5,3,2,7,5,5,9,1,0,0,17,0
0,13.571428571428571,6,6,9,6,6,7,1,0,0,4,0
1,14.0,0,1,4,2,3,7,1,0,0,13,1
1,0.0,0,0,5,4,5,5,0,0,0,15,1
0,12.461538461538462,10,13,13,13,15,20,1,0,0,9,0
0,14.4,5,4,6,6,6,8,1,0,0,6,0
1,0.0,0,0,0,6,6,6,0,0,0,15,1
0,14.333333333333334,6,6,6,6,6,6,1,0,0,15,0
0,11.909090909090908,11,11,14,11,13,21,1,0,0,4,0
0,13.714285714285714,6,6,8,6,6,8,1,0,0,5,0
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,13.46,7,5,8,7,7,10,1,0,1,12,0
0,15.0,6,6,6,6,6,6,1,0,0,15,0
1,0.0,0,0,0,0,0,0,1,0,1,2,1
0,13.4,5,5,6,6,6,7,1,0,0,14,0
0,13.0,4,5,10,6,6,9,1,0,0,3,0
0,11.25,4,4,8,6,6,13,1,0,0,10,0
0,12.6,5,5,7,5,5,5,1,0,0,6,0
0,12.666666666666666,6,6,6,6,6,8,1,0,0,3,0
0,12.333333333333334,19,21,19,19,21,23,1,0,0,16,0
0,12.0,5,5,11,6,6,11,1,0,1,15,0
0,16.4,5,5,5,5,5,5,1,0,0,9,0
1,0.0,0,0,0,6,1,1,1,0,0,3,1
0,12.75,4,6,6,6,6,10,1,0,0,4,0
0,14.5,5,4,12,5,5,14,1,0,0,9,0
0,14.8,5,5,5,5,5,5,1,0,0,17,0
0,10.36842105263158,17,17,18,17,17,22,1,0,0,2,0
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,10.666666666666666,9,6,17,10,10,15,1,0,0,17,0
0,12.692307692307692,13,13,22,15,15,21,1,0,0,11,0
1,0.0,0,0,0,5,5,0,1,0,0,17,1
0,11.8,12,15,13,13,15,15,1,0,0,9,0
1,0.0,0,0,10,5,7,7,0,0,0,13,1
0,12.333333333333334,4,5,12,6,6,9,1,0,0,3,0
0,13.0,8,11,22,13,12,18,1,0,0,16,0
0,12.5,3,4,8,6,6,13,1,0,0,3,0
0,12.2,4,5,10,6,6,8,1,0,1,3,0
0,11.0,5,8,16,7,10,15,1,0,0,10,0
0,10.0,2,1,13,5,5,14,1,0,0,17,0
0,12.333333333333334,6,6,8,6,6,7,1,0,1,3,0
0,14.307692307692308,12,13,15,12,13,13,1,0,0,4,0
0,14.454545454545457,8,11,8,8,11,13,1,0,0,3,0
0,11.0,5,5,5,5,5,6,1,0,0,17,0
0,13.142857142857142,6,6,6,6,6,8,1,0,1,16,0
0,13.75,6,6,7,6,6,8,1,0,1,10,0
0,14.0,5,6,9,6,6,6,1,0,1,14,0
0,13.75,6,8,9,6,8,13,1,0,0,3,0
1,0.0,0,0,6,5,5,5,1,0,0,17,1
0,13.166666666666666,6,6,8,6,6,6,1,0,1,14,0
0,12.444444444444445,6,9,8,7,12,12,1,0,0,3,0
0,12.666666666666666,5,6,7,6,6,7,1,0,0,16,0
0,11.333333333333334,6,6,7,6,6,7,1,0,0,3,0
0,11.25,5,4,6,5,5,9,1,0,0,17,0
0,13.6125,8,7,8,8,7,8,1,0,0,12,0
0,12.414285714285716,7,7,8,8,8,8,1,0,0,12,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,11.5,12,11,22,12,12,21,1,0,0,17,0
1,0.0,0,0,0,6,5,5,1,0,0,3,1
0,11.0,8,7,8,8,7,10,1,0,0,13,0
0,14.0,6,6,6,6,6,6,1,0,1,10,0
0,12.0,3,4,10,6,6,13,1,0,0,3,0
0,12.5,6,6,7,6,6,7,1,0,0,15,0
0,11.333333333333334,6,6,9,6,6,8,1,0,1,3,0
0,14.066666666666668,6,6,7,7,7,7,1,0,1,12,0
0,13.555555555555555,7,8,10,7,9,14,1,0,0,6,0
0,11.6,4,5,11,6,6,13,0,0,0,4,0
1,0.0,0,0,0,6,6,0,1,0,0,15,1
0,13.27625,8,8,8,8,8,8,1,0,0,12,0
1,0.0,0,0,0,6,6,0,1,0,0,6,1
0,14.375,6,6,8,6,6,8,1,0,0,10,0
1,0.0,0,0,0,5,5,0,1,0,0,9,1
0,10.666666666666666,5,6,9,6,6,7,1,0,1,3,0
0,13.416666666666666,10,12,10,10,13,19,1,0,0,3,0
0,12.97166666666667,7,6,9,8,7,9,1,0,0,12,0
0,10.928571428571429,12,14,16,14,15,16,1,0,0,17,0
1,0.0,0,0,7,6,6,6,0,0,0,4,1
1,0.0,0,0,0,0,0,0,1,0,1,2,1
1,13.25,0,4,6,6,6,6,1,0,0,3,1
0,11.333333333333334,5,6,11,6,6,14,1,0,0,10,0
1,11.0,0,1,5,5,5,6,1,0,0,14,1
0,12.757142857142856,7,7,9,8,8,9,1,0,1,12,0
0,14.5,6,6,6,6,6,6,1,0,1,15,0
0,13.833333333333334,6,6,7,6,6,6,1,0,0,3,0
0,11.25,5,4,7,5,5,8,1,0,0,9,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,13.67,1,1,10,8,8,10,1,0,0,12,0
0,0.0,2,0,5,5,5,9,1,0,0,17,0
1,13.0,0,1,14,5,5,10,1,0,0,8,1
1,0.0,0,0,5,5,5,5,1,0,0,17,1
0,11.971428571428572,7,7,12,8,8,12,1,0,0,12,0
1,0.0,0,0,11,6,6,12,1,0,0,3,1
0,16.0,4,1,8,6,6,11,1,0,0,15,0
1,0.0,0,0,0,6,6,0,1,0,0,6,1
1,12.75,0,4,5,5,6,9,0,0,0,16,1
0,11.0,4,4,10,5,5,9,1,0,0,17,0
1,0.0,0,0,0,6,2,2,1,0,0,3,1
0,12.2,6,5,6,6,6,7,1,0,1,3,0
0,12.428571428571429,8,7,8,8,7,9,1,0,0,13,0
0,14.5,11,12,15,11,12,12,1,0,1,2,0
0,13.0,11,6,14,12,12,13,1,0,0,4,0
0,11.714285714285714,8,7,8,8,7,7,1,0,0,12,0
0,10.25,3,4,10,7,7,12,1,0,0,16,0
1,0.0,0,0,0,6,6,0,1,0,0,16,1
0,12.375,6,6,7,6,6,9,1,0,0,14,0
0,12.666666666666666,6,6,6,6,6,6,1,0,0,16,0
0,10.5,1,3,19,6,6,13,1,0,0,6,0
0,14.125,5,6,10,6,6,11,1,0,0,4,0
0,14.666666666666666,6,6,12,6,6,7,1,0,0,6,0
0,11.4,3,5,7,5,5,8,1,0,0,14,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,14.0,5,6,7,6,6,7,1,0,1,10,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
1,0.0,0,0,7,7,7,7,1,0,0,12,1
0,12.636363636363637,8,11,8,8,11,11,1,0,0,3,0
0,12.333333333333334,2,3,13,6,6,11,1,0,0,16,0
0,15.0,6,6,10,6,6,7,1,0,0,11,0
0,11.75,6,4,10,6,6,8,1,0,1,14,0
0,14.13714285714286,7,7,8,8,8,8,1,0,0,12,0
0,12.0,1,2,6,6,6,6,1,0,0,5,0
0,10.8,4,5,9,5,5,5,1,0,0,17,0
0,13.285714285714286,6,6,8,6,6,8,1,0,1,5,0
0,13.6,5,5,5,5,5,7,1,0,1,9,0
0,13.55,8,7,8,8,7,8,1,0,0,12,0
1,0.0,0,0,8,8,8,8,1,0,0,12,1
0,13.5,6,4,7,6,6,10,1,0,0,3,0
0,11.6,5,5,9,6,6,8,1,0,1,14,0
0,12.5,4,10,9,7,10,16,1,0,0,10,0
0,11.0,2,1,11,5,5,14,1,0,0,17,0
0,12.0,4,3,6,5,5,9,1,0,0,6,0
0,11.6,3,4,10,5,5,8,1,0,0,9,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,14.636363636363637,10,10,13,10,10,14,1,0,0,17,0
0,13.0,6,6,6,6,6,8,1,0,1,11,0
0,12.785714285714286,16,14,18,17,18,23,1,0,0,16,0
0,14.5,5,6,7,6,6,6,1,0,0,5,0
0,14.6,4,4,5,5,5,12,0,0,0,6,0
0,12.5,6,6,6,6,6,7,0,0,0,15,0
0,14.0,6,6,8,6,6,6,1,0,1,5,0
0,13.801428571428572,8,7,8,8,7,7,1,0,1,12,0
0,14.428571428571429,6,6,7,6,6,7,0,0,0,16,0
0,14.35,6,6,7,7,7,7,1,0,1,12,0
0,14.333333333333334,6,6,6,6,6,6,1,0,0,5,0
0,12.25,4,4,8,6,6,10,1,0,0,16,0
0,13.333333333333334,6,6,6,6,6,9,1,0,0,3,0
0,13.0,11,12,14,11,12,12,0,0,0,2,0
0,11.75,5,4,9,6,6,10,1,0,0,11,0
0,14.5,4,6,11,6,6,8,1,0,1,8,0
0,11.82,7,7,8,8,8,8,1,0,1,12,0
1,0.0,0,0,0,6,6,0,1,0,0,15,1
0,12.4,6,5,7,6,6,6,1,0,1,3,0
0,12.571428571428571,6,6,8,6,6,7,1,0,0,15,0
0,13.857142857142858,8,7,8,8,7,7,1,0,1,12,0
0,11.833333333333334,5,5,7,6,6,9,1,0,0,10,0
0,11.0,4,4,7,5,5,10,1,0,0,9,0
0,14.666666666666666,6,6,8,6,6,6,1,0,0,8,0
1,0.0,0,0,10,5,4,4,0,0,0,3,1
0,12.714285714285714,7,7,12,8,8,12,1,0,0,12,0
0,13.422222222222224,7,7,11,8,7,9,1,0,0,12,0
0,14.0,5,6,8,6,6,7,1,0,1,15,0
0,12.142857142857142,8,7,8,8,7,8,1,0,1,13,0
0,12.8,5,5,5,5,5,5,1,0,1,9,0
0,14.572857142857142,8,7,9,8,7,7,1,0,1,12,0
0,11.25,4,4,6,5,5,9,1,0,0,9,0
0,10.0,4,2,11,5,5,12,1,0,1,9,0
0,14.4,4,5,11,6,6,8,1,0,0,8,0
0,12.982857142857142,8,7,8,8,7,7,1,0,0,12,0
0,15.75,6,6,8,6,6,14,1,0,0,6,0
0,12.285714285714286,3,5,19,6,6,11,1,0,0,6,0
0,13.755,7,6,9,8,7,7,1,0,0,12,0
0,13.833333333333334,6,6,11,6,6,7,1,0,1,14,0
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,14.711111111111112,8,7,9,8,7,9,1,0,0,12,0
0,14.615384615384617,9,11,11,9,11,13,1,0,0,6,0
0,13.677142857142858,8,7,9,8,7,7,1,0,0,12,0
0,13.166666666666666,5,5,5,5,5,8,1,0,1,6,0
0,10.8,5,5,12,6,6,11,1,0,0,10,0
0,12.0,5,3,7,5,5,8,1,0,0,8,0
0,13.958333333333334,8,6,8,8,7,8,1,0,0,12,0
0,13.0,4,4,9,6,6,9,1,0,0,16,0
1,0.0,0,0,0,0,0,0,1,0,1,2,1
1,0.0,0,0,0,0,0,0,1,0,1,2,1
0,14.0,7,7,8,8,8,8,1,0,1,12,0
0,12.571428571428571,6,6,11,6,6,10,1,0,0,15,0
0,12.0,3,4,11,6,6,6,1,0,0,15,0
0,13.625,7,8,7,7,8,8,1,0,1,3,0
0,12.5,4,4,8,5,5,7,1,0,0,9,0
0,12.428571428571429,11,14,22,14,15,25,1,0,0,16,0
0,13.3875,8,7,8,8,7,8,1,0,0,12,0
0,12.648333333333332,8,6,9,8,7,8,1,0,1,12,0
0,14.0,6,6,6,6,6,6,1,0,0,10,0
0,12.8,5,5,10,5,5,12,1,0,0,6,0
0,11.333333333333334,6,6,11,6,6,8,1,0,0,11,0
1,0.0,0,0,0,8,7,0,0,0,0,12,1
0,14.166666666666666,6,6,9,6,6,6,1,0,1,14,0
0,12.833333333333334,6,6,6,6,6,6,1,0,0,15,0
0,12.0,6,4,9,7,7,11,0,0,0,16,0
0,13.0,6,6,7,6,6,6,1,0,1,15,0
0,13.39,7,6,10,8,7,8,1,0,0,12,0
0,12.333333333333334,5,6,8,6,6,6,0,0,0,14,0
0,12.571428571428571,6,6,8,6,6,8,1,0,1,5,0
0,12.333333333333334,6,6,6,6,6,6,1,0,1,11,0
0,13.0,4,5,8,6,6,8,1,0,0,16,0
0,12.333333333333334,4,3,7,5,5,7,1,0,0,6,0
0,13.166666666666666,5,6,8,6,6,6,1,0,0,15,0
0,13.333333333333334,5,5,6,5,5,7,1,0,1,9,0
0,13.0,5,4,8,5,5,9,1,0,0,6,0
0,10.9,3,5,21,8,7,21,1,0,0,13,0
0,11.5,3,2,10,5,5,8,1,0,0,9,0
0,15.857142857142858,6,6,6,6,6,7,1,0,1,6,0
0,12.6,3,5,9,5,5,5,1,0,1,6,0
0,14.0,6,6,7,6,6,8,1,0,1,10,0
0,14.666666666666666,2,3,7,5,5,8,0,0,0,8,0
0,13.666666666666666,6,6,6,6,6,6,1,0,1,15,0
1,0.0,0,0,0,6,6,0,1,0,0,3,1
0,12.628571428571428,7,7,8,8,8,8,1,0,0,12,0
0,14.232857142857142,7,7,8,8,8,8,1,0,1,12,0
0,15.0,6,6,7,6,6,6,1,0,0,15,0
1,10.0,0,2,12,6,6,15,1,0,0,11,1
0,12.25,4,4,10,6,6,11,1,0,1,14,0
0,13.5,6,6,6,6,6,6,0,0,1,15,0
0,12.2,6,5,7,6,6,8,1,0,1,10,0
1,0.0,0,0,0,6,6,0,1,0,0,11,1
0,12.0,8,6,9,9,7,11,1,0,0,5,0
0,12.32,5,5,9,7,7,9,1,0,0,12,0
0,12.35,5,6,12,7,7,11,1,0,1,13,0
1,0.0,0,0,0,6,6,0,1,1,0,6,1
0,11.333333333333334,4,6,10,6,6,7,1,1,1,14,0
1,0.0,0,0,5,5,6,6,0,1,0,3,1
0,11.6,5,5,9,6,6,8,0,1,0,10,0
0,12.0,3,4,8,5,5,10,1,1,0,7,0
0,11.75,9,12,16,14,15,17,0,1,0,9,0
0,12.8,5,5,10,6,6,8,1,1,0,14,0
0,11.333333333333334,3,3,7,5,5,7,1,1,0,14,0
1,0.0,0,0,7,5,5,5,0,1,0,7,1
0,10.8,4,5,5,5,5,5,1,1,0,14,0
0,12.5,2,5,8,6,6,10,1,1,0,6,0
0,15.2,5,5,6,5,5,5,1,1,0,17,0
0,13.314285714285717,8,7,8,8,7,7,1,1,1,12,0
0,13.090909090909092,11,11,12,11,12,12,1,0,1,5,0
1,0.0,0,0,0,6,6,0,0,0,0,8,1
0,12.2,6,5,6,6,6,8,1,0,0,5,0
0,12.833333333333334,4,6,8,5,8,10,1,0,0,9,0
0,11.2,14,15,15,14,15,17,1,0,0,17,0
0,12.333333333333334,4,3,7,5,5,8,1,0,0,9,0
0,15.94285714285714,7,7,8,8,8,8,1,0,0,12,0
1,0.0,0,0,0,5,5,0,1,0,0,17,1
0,10.25,6,4,8,6,6,10,1,0,0,10,0
0,13.2,5,5,12,6,6,10,1,0,1,16,0
0,14.166666666666666,6,6,6,6,6,6,1,0,1,3,0
0,14.575,20,20,23,23,23,23,1,0,1,12,0
1,10.0,0,1,6,6,6,9,1,0,1,11,1
0,12.285714285714286,6,6,8,6,6,7,1,0,1,10,0
0,14.0,6,6,6,6,6,6,1,0,1,3,0
1,11.25,0,4,0,6,6,8,1,0,0,15,1
0,11.6,6,5,11,6,6,11,1,0,0,10,0
1,12.0,0,1,12,6,6,12,1,0,0,3,1
0,13.47,8,7,8,8,7,10,1,0,0,12,0
0,12.4,5,5,5,5,5,6,1,0,0,9,0
0,11.75,4,3,11,6,6,9,0,0,0,14,0
1,0.0,0,0,0,0,0,0,0,1,0,2,1
0,12.0,6,6,7,6,6,7,1,0,0,10,0
0,15.333333333333334,5,5,6,5,5,8,1,0,0,6,0
0,12.32,8,8,8,8,8,8,1,0,1,12,0
0,13.79857142857143,8,7,8,8,7,7,1,0,0,12,0
0,13.166666666666666,6,6,6,6,6,6,1,0,0,15,0
0,16.333333333333332,5,5,5,5,5,6,1,0,1,9,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,14.757142857142856,8,7,9,8,7,7,1,0,0,12,0
0,11.666666666666666,6,6,6,6,6,7,1,0,0,11,0
0,12.6,5,5,10,6,6,7,1,0,0,14,0
0,11.666666666666666,6,6,6,6,6,6,1,0,0,15,0
0,15.0,6,6,6,6,6,6,1,0,1,10,0
1,0.0,0,0,0,8,7,0,0,0,0,12,1
0,13.571428571428571,6,6,6,6,6,7,1,0,0,15,0
0,10.8,4,5,9,6,6,8,1,0,0,11,0
0,11.333333333333334,3,3,8,5,5,8,1,0,0,6,0
0,11.4,6,5,10,10,10,16,1,0,0,17,0
0,10.642857142857142,8,7,8,8,7,14,1,0,1,13,0
0,10.5,4,3,6,5,5,8,1,0,1,14,0
0,14.65,6,6,7,7,7,7,1,0,0,12,0
0,13.714285714285714,8,7,11,8,7,7,1,0,1,12,0
0,12.266666666666667,13,15,14,13,16,19,1,0,0,10,0
0,10.375,3,6,12,6,6,11,1,0,0,10,0
0,11.0,5,5,6,5,5,8,1,0,0,9,0
0,13.8,5,5,5,5,5,5,1,0,0,9,0
0,12.666666666666666,6,6,6,6,6,6,1,0,1,15,0
0,11.75,5,6,10,6,6,8,1,0,0,10,0
0,12.785714285714286,7,7,8,8,8,8,1,0,1,12,0
0,14.444444444444445,6,6,6,6,6,11,1,0,0,8,0
0,13.25,8,6,8,8,7,8,1,0,0,12,0
0,12.50625,5,7,15,8,7,9,1,0,0,12,0
1,0.0,0,0,0,0,0,0,1,0,0,2,1
0,12.75,4,4,10,5,5,8,1,0,0,6,0
0,16.857142857142858,6,6,6,6,6,7,1,0,0,6,0
0,13.166666666666666,6,6,6,6,6,6,1,0,0,15,0
0,12.2,4,5,10,6,6,9,1,0,1,16,0
0,16.5,6,6,8,6,6,7,1,0,0,6,0
0,11.75,5,4,6,5,5,10,1,0,0,9,0
1,11.0,0,1,6,5,5,14,1,0,0,9,1
0,15.114285714285714,7,7,8,8,8,8,1,0,1,12,0
0,15.5,6,6,7,6,6,8,1,0,1,10,0
0,11.142857142857142,8,7,10,10,10,12,1,0,1,17,0
0,11.333333333333334,6,6,8,6,6,6,1,0,1,10,0
0,12.04,6,5,9,7,7,9,1,0,0,12,0
0,11.166666666666666,4,5,9,5,5,7,1,0,0,9,0
0,10.6,4,5,7,5,5,6,1,0,1,14,0
0,12.5,2,4,12,5,5,10,1,0,0,8,0
1,0.0,0,0,0,0,0,0,0,0,0,2,1
0,15.666666666666666,6,6,6,6,6,6,1,0,1,15,0
0,15.333333333333334,11,12,15,11,12,12,1,0,0,2,0
0,12.183333333333332,6,6,9,7,7,9,1,0,0,12,0
0,10.0,3,2,9,5,5,8,1,0,0,9,0
0,12.0,8,9,21,12,14,23,1,0,0,4,0
0,10.333333333333334,2,3,11,5,5,8,1,0,0,9,0
0,11.166666666666666,3,6,14,6,6,11,1,1,0,11,0
0,11.0,2,3,8,6,6,8,1,1,1,5,0
1,0.0,0,0,0,0,0,0,1,1,1,2,1
0,12.857142857142858,5,6,8,6,6,7,1,0,1,11,0
0,14.328571428571427,7,7,8,8,8,8,1,0,0,12,0
0,15.0,6,6,6,6,6,7,1,0,1,10,0
0,13.6,5,5,5,5,5,9,1,0,0,6,0
0,12.857142857142858,4,5,8,5,5,12,1,0,1,6,0
0,14.5,1,2,6,6,6,7,1,0,0,16,0
0,10.666666666666666,3,3,7,5,5,7,1,0,0,17,0
0,13.428571428571429,6,6,8,6,6,7,0,0,1,11,0
0,11.716666666666663,4,7,13,8,7,12,1,1,1,12,0
0,12.0,5,4,5,5,5,11,1,1,1,9,0
0,13.2,4,5,8,6,6,11,0,0,0,16,0
0,12.2,4,5,10,6,6,7,1,0,0,11,0
0,12.58,6,5,9,7,7,11,1,0,1,13,0
0,11.333333333333334,6,5,6,6,6,9,1,0,1,10,0
1,0.0,0,0,8,7,7,9,1,1,0,1,1
0,12.428571428571429,8,6,8,8,7,9,1,0,1,12,0
0,13.0,6,6,6,6,6,6,1,1,1,14,0
0,14.535714285714286,7,7,8,8,8,8,1,1,0,12,0
0,11.2,5,5,8,7,7,8,1,1,1,12,0
0,16.0,6,6,6,6,6,6,1,1,0,5,0
0,13.142857142857142,3,5,15,6,6,13,1,1,0,8,0
0,11.6875,8,11,20,10,14,23,1,1,0,3,0
0,10.5,4,4,12,5,5,11,1,1,0,7,0
0,13.833333333333334,5,6,12,6,6,9,1,1,1,6,0
1,0.0,0,0,0,5,5,0,1,1,0,7,1
1,0.0,0,0,5,5,5,13,0,1,1,8,1
1,0.0,0,0,8,7,7,9,1,1,0,12,1
1,10.0,0,1,5,5,5,10,1,1,0,9,1
1,0.0,0,0,0,0,0,0,1,1,0,2,1
1,0.0,0,0,6,6,6,9,0,1,0,4,1
0,12.6,4,4,6,6,6,7,1,1,0,14,0
0,11.25,3,3,9,5,5,10,1,1,0,9,0
0,12.375,4,7,8,7,7,13,1,1,0,5,0
0,10.714285714285714,9,7,11,10,10,15,1,1,0,17,0
1,0.0,0,0,0,6,6,6,0,1,0,15,1
0,12.0,5,5,12,6,6,14,1,1,0,4,0
0,12.6,3,5,8,5,5,6,1,1,0,9,0
1,0.0,0,0,6,6,6,7,1,1,0,11,1
0,12.84142857142857,7,7,8,8,8,8,1,1,0,12,0
1,0.0,0,0,5,5,6,6,1,1,0,10,1
0,14.166666666666666,6,6,6,6,6,7,1,1,0,15,0
0,12.166666666666666,3,6,9,6,6,7,1,1,0,15,0
0,10.8,3,4,14,6,6,12,1,1,0,15,0
1,13.0,0,6,12,6,6,6,1,1,0,15,1
1,0.0,0,0,0,5,5,0,0,1,0,17,1
0,13.0,5,5,6,5,5,5,1,1,0,9,0
0,11.571428571428571,6,6,9,6,6,8,1,1,0,15,0
0,11.5,5,4,6,6,6,6,0,1,0,10,0
0,11.0,4,5,6,6,6,8,1,1,0,5,0
0,17.11111111111111,6,6,9,6,6,10,1,1,0,4,0
1,0.0,0,0,0,0,0,0,1,1,0,2,1
0,12.571428571428571,6,6,6,6,6,9,1,1,1,11,0
1,0.0,0,0,8,6,6,6,1,1,0,4,1
0,14.5,6,6,6,6,6,7,1,1,0,5,0
0,13.5,6,6,6,6,6,6,1,1,1,11,0
0,11.2,2,5,14,6,6,9,0,1,0,11,0
0,10.666666666666666,4,3,5,5,5,10,1,1,0,7,0
0,11.0,7,9,12,11,13,15,1,0,0,3,0
1,0.0,0,0,8,5,1,2,1,0,0,17,1
1,10.0,0,1,5,5,5,5,1,0,0,14,1
0,12.36,5,5,15,8,7,14,0,0,1,13,0
0,15.25,6,6,7,6,6,8,1,0,1,14,0
1,0.0,0,0,6,5,5,5,0,0,0,17,1
0,13.0,4,1,9,5,5,8,1,0,0,9,0
0,13.81375,8,8,8,8,8,8,1,0,0,12,0
0,13.285714285714286,6,6,13,6,6,8,1,0,0,6,0
0,11.5,4,4,12,6,6,11,1,0,0,6,0
0,11.9625,8,7,9,8,7,8,1,0,1,12,0
0,13.683333333333332,6,6,11,8,7,9,1,0,0,12,0
0,14.985714285714286,7,7,8,8,8,8,1,0,0,12,0
0,11.25,4,4,8,5,5,8,1,0,0,9,0
0,12.5,5,4,6,6,6,8,1,0,0,15,0
1,0.0,0,0,0,6,6,0,1,0,0,6,1
0,13.78,8,7,10,8,7,10,1,0,0,12,0
0,13.805,8,7,8,8,7,10,1,0,0,12,0
0,13.8,5,5,5,5,5,7,1,0,0,6,0
0,12.666666666666666,4,3,6,5,5,7,1,0,0,14,0
0,14.424285714285714,8,7,8,8,7,7,1,0,0,12,0
0,13.166666666666666,6,6,6,6,6,7,1,0,1,10,0
0,10.666666666666666,5,3,8,5,5,10,1,0,0,17,0
0,12.071428571428571,11,14,13,13,16,20,1,0,0,10,0
0,10.25,1,3,7,6,6,10,1,0,0,3,0
0,14.11,8,8,8,8,8,8,1,0,1,12,0
0,12.4,3,5,10,6,6,9,1,0,0,16,0
0,12.0,6,6,6,6,6,7,0,0,0,15,0
0,14.833333333333334,6,6,6,6,6,6,1,0,1,15,0
0,15.428571428571429,6,6,7,6,6,7,1,0,1,6,0
0,11.6,5,5,11,5,5,7,1,0,1,9,0
0,14.166666666666666,6,6,6,6,6,6,1,0,0,5,0
1,9.8,0,1,7,7,7,9,1,0,1,13,1
0,10.714285714285714,4,4,9,5,5,12,1,0,1,9,0
1,0.0,0,0,5,5,5,7,1,0,1,8,1
0,12.333333333333334,1,3,12,6,6,13,1,0,1,8,0
0,13.0,6,6,15,6,6,13,1,0,0,6,0
0,11.4,4,4,5,5,5,7,1,0,0,14,0
0,12.766666666666666,6,6,7,7,7,7,1,0,0,12,0
0,12.6,6,5,6,6,6,11,1,0,0,4,0
0,13.0,5,7,5,5,7,8,1,0,1,9,0
0,14.316666666666668,6,6,7,7,7,7,1,0,0,12,0
0,12.75,5,4,5,5,5,7,1,0,0,6,0
0,13.4,5,5,5,5,5,5,1,0,1,9,0
1,0.0,0,0,5,5,6,6,0,0,0,3,1
0,15.75,5,4,5,5,5,6,1,0,1,6,0
0,12.4,1,5,11,6,6,9,1,0,0,16,0
0,11.5,6,6,7,6,6,8,1,0,1,10,0
0,13.4,5,5,5,5,5,5,1,0,0,14,0
0,11.666666666666666,5,3,7,5,5,9,1,0,1,17,0
1,0.0,0,0,0,8,7,0,1,0,0,12,1
0,13.285714285714286,5,7,13,7,8,11,1,0,0,15,0
0,11.5,2,4,16,6,6,10,1,0,1,11,0
0,13.25,7,8,8,7,9,11,1,0,1,3,0
0,12.25,10,11,12,10,14,24,1,0,0,9,0
0,12.0,6,6,8,7,7,8,1,0,0,12,0
1,12.0,0,1,6,6,6,10,1,0,0,4,1
0,10.923076923076923,7,13,10,10,15,15,1,0,0,9,0
0,12.0,5,10,11,10,12,12,1,0,0,1,0
0,13.714285714285714,5,5,7,5,5,10,1,0,1,9,0
0,10.0,2,1,8,5,5,8,1,0,0,9,0
0,10.333333333333334,6,2,7,6,6,18,1,0,1,3,0
0,12.728571428571428,8,7,8,8,7,8,1,0,0,13,0
0,13.333333333333334,8,12,8,8,15,22,0,0,0,3,0
0,12.22222222222222,9,9,16,9,11,20,1,0,0,9,0
0,11.333333333333334,6,6,9,6,6,7,1,0,1,11,0
0,11.0,4,4,7,5,5,8,1,1,0,17,0
0,13.8,5,5,6,5,5,5,1,1,0,17,0
1,12.0,0,1,13,7,7,16,1,1,0,13,1
0,11.25,3,4,11,6,6,9,0,1,0,14,0
0,10.5,5,4,6,5,5,6,1,1,0,17,0
